location,product,date,sa_quantity,temp_mean,temp_max,temp_min,sunshine_quant,event,price
1193,6,2012-07-21,40,15.195,19.64,10.75,534.0,,1.8199999999999998
1193,6,2012-07-22,7,17.565,21.43,13.7,666.0,,1.8142857142857143
1193,6,2012-07-23,11,17.725,23.46,11.99,950.0,,1.8181818181818181
1193,6,2012-07-24,11,18.495,24.57,12.42,937.0,,1.8181818181818181
1193,6,2012-07-25,16,19.37,25.53,13.21,764.0,,1.81875
1193,6,2012-07-26,22,21.43,26.83,16.03,809.0,,1.8181818181818181
1193,6,2012-07-27,19,18.52,22.84,14.2,657.0,,1.8210526315789475
1193,6,2012-07-28,34,13.82,16.97,10.67,702.0,,1.8205882352941176
1193,6,2012-07-29,17,13.465,16.09,10.84,615.0,Tisha B'Av,1.8176470588235294
1193,6,2012-07-30,8,13.585,16.59,10.58,567.0,,1.825
1193,6,2012-07-31,10,15.105,18.43,11.78,324.0,,1.8199999999999998
1193,6,2012-08-01,10,17.155,18.73,15.58,369.0,Raksha Bandhan,1.8199999999999998
1193,6,2012-08-02,17,15.985,17.76,14.21,515.0,,1.8176470588235294
1193,6,2012-08-03,24,16.11,18.93,13.29,559.0,,1.8208333333333335
1193,6,2012-08-04,41,15.47,17.76,13.18,457.0,,1.819512195121951
1193,6,2012-08-05,7,15.75,18.21,13.29,555.0,,1.8142857142857143
1193,6,2012-08-06,15,14.63,17.63,11.63,544.0,Summer Bank Holiday,1.82
1193,6,2012-08-07,17,14.975,16.36,13.59,343.0,,1.8176470588235294
1193,6,2012-08-08,18,18.11,20.41,15.81,252.0,,1.822222222222222
1193,6,2012-08-09,39,19.535,23.03,16.04,403.0,Janmashtami,1.8205128205128205
1193,6,2012-08-10,36,20.06,24.53,15.59,679.0,,1.8194444444444444
1193,6,2012-08-11,29,18.92,22.93,14.91,747.0,,1.8206896551724137
1193,6,2012-08-12,14,18.005,21.2,14.81,425.0,,1.8214285714285714
1193,6,2012-08-13,12,18.48,20.78,16.18,423.0,,1.8166666666666667
1193,6,2012-08-14,16,18.855,22.14,15.57,448.0,Laylatul Qadr (Night of Power),1.81875
1193,6,2012-08-15,28,17.55,19.01,16.09,464.0,Assumption of Mary,1.8214285714285714
1193,6,2012-08-16,36,17.54,19.32,15.76,366.0,,1.8194444444444444
1193,6,2012-08-17,39,18.91,20.86,16.96,286.0,,1.8205128205128205
1193,6,2012-08-18,43,19.585,21.71,17.46,415.0,,1.8209302325581396
1193,6,2012-08-19,14,17.915,20.4,15.43,396.0,Eid ul Fitr,1.8214285714285714
1193,6,2012-08-20,13,17.57,20.52,14.62,480.0,,1.823076923076923
1193,6,2012-08-21,15,17.06,19.48,14.64,418.0,,1.82
1193,6,2012-08-22,19,16.49,18.51,14.47,485.0,,1.8210526315789475
1193,6,2012-08-23,39,15.76,17.97,13.55,465.0,,1.8794871794871795
1193,6,2012-08-24,29,15.12,16.88,13.36,379.0,,1.8793103448275863
1193,6,2012-08-25,31,16.555,19.09,14.02,461.0,,1.8806451612903226
1193,6,2012-08-26,3,14.465,17.69,11.24,585.0,,1.8666666666666665
1193,6,2012-08-27,29,16.115,17.76,14.47,332.0,Summer Bank Holiday,1.8793103448275863
1193,6,2012-08-28,16,16.77,19.08,14.46,488.0,,1.88125
1193,6,2012-08-29,23,15.295,17.26,13.33,436.0,,1.8782608695652174
1193,6,2012-08-30,24,13.72,17.48,9.96,509.0,,1.8791666666666667
1193,6,2012-08-31,37,12.145,16.77,7.52,539.0,,1.881081081081081
1193,6,2012-09-01,26,15.755,17.89,13.62,382.0,,1.8807692307692307
1193,6,2012-09-02,15,16.365,17.89,14.84,177.0,,1.88
1193,6,2012-09-03,21,15.725,19.37,12.08,386.0,,1.880952380952381
1193,6,2012-09-04,18,16.75,19.29,14.21,248.0,,1.8777777777777775
1193,6,2012-09-05,23,14.345,17.89,10.8,502.0,,1.8782608695652174
1193,6,2012-09-06,28,13.62,19.01,8.23,706.0,,1.8785714285714286
1193,6,2012-09-07,29,15.455,19.29,11.62,647.0,,1.8793103448275863
1193,6,2012-09-08,50,14.565,20.14,8.99,565.0,,1.88
1193,6,2012-09-09,8,15.465,19.9,11.03,523.0,,1.875
1193,6,2012-09-10,13,17.0,18.72,15.28,311.0,,1.876923076923077
1193,6,2012-09-11,10,13.275,15.82,10.73,487.0,,1.8800000000000001
1193,6,2012-09-12,19,13.175,16.71,9.64,362.0,,1.8789473684210527
1193,6,2012-09-13,20,11.5,16.27,6.73,490.0,,1.8800000000000001
1193,6,2012-09-14,23,14.645,17.33,11.96,335.0,,1.8782608695652174
1193,6,2012-09-15,27,12.565,16.11,9.02,379.0,,1.8814814814814813
1193,6,2012-09-16,14,14.685,16.36,13.01,203.0,,1.8785714285714286
1193,6,2012-09-17,4,13.575,16.29,10.86,383.0,Rosh Hashana,1.875
1193,6,2012-09-18,10,11.82,14.98,8.66,537.0,,1.8800000000000001
1193,6,2012-09-19,12,10.56,14.6,6.52,549.0,Ganesh Chaturthi,1.8833333333333335
1193,6,2012-09-20,27,13.115,15.41,10.82,339.0,,1.8814814814814813
1193,6,2012-09-21,34,12.935,16.15,9.72,374.0,,1.8794117647058823
1193,6,2012-09-22,40,10.03,13.78,6.28,563.0,September equinox,1.8800000000000001
1193,6,2012-09-23,22,9.55,10.41,8.69,247.0,,1.8818181818181818
1193,6,2012-09-24,9,11.375,13.78,8.97,253.0,,1.8777777777777775
1193,6,2012-09-25,19,11.53,12.99,10.07,388.0,,1.8789473684210527
1193,6,2012-09-26,17,11.69,12.8,10.58,350.0,Yom Kippur,1.8823529411764706
1193,6,2012-09-27,37,11.9,15.14,8.66,377.0,,1.881081081081081
1193,6,2012-09-28,55,12.9,14.46,11.34,346.0,,1.8800000000000001
1193,6,2012-09-29,70,11.045,14.06,8.03,549.0,,1.88
1193,6,2012-09-30,21,13.205,15.68,10.73,189.0,,1.880952380952381
1193,6,2012-10-01,9,13.74,15.36,12.12,368.0,First day of Sukkot,1.8777777777777775
1193,6,2012-10-02,31,13.86,15.73,11.99,346.0,,1.8806451612903226
1193,6,2012-10-03,20,11.255,13.41,9.1,405.0,,1.8800000000000001
1193,6,2012-10-04,23,10.72,13.72,7.72,417.0,Feast of St Francis of Assisi,1.8782608695652174
1193,6,2012-10-05,42,10.8,13.07,8.53,238.0,,1.880952380952381
1193,6,2012-10-06,50,9.52,13.1,5.94,440.0,,1.88
1193,6,2012-10-07,19,9.365,12.93,5.8,504.0,Hoshana Rabbah,1.8789473684210527
1193,6,2012-10-08,18,11.635,12.69,10.58,140.0,Shemini Atzeret,1.8777777777777775
1193,6,2012-10-09,15,10.625,11.79,9.46,133.0,Simchat Torah,1.88
1193,6,2012-10-10,19,11.54,13.19,9.89,112.0,,1.8789473684210527
1193,6,2012-10-11,20,13.4,15.8,11.0,118.0,,1.8800000000000001
1193,6,2012-10-12,44,10.08,12.12,8.04,385.0,,1.8795454545454546
1193,6,2012-10-13,71,7.895,10.83,4.96,435.0,,1.880281690140845
1193,6,2012-10-14,9,7.115,12.12,2.11,465.0,,1.8777777777777775
1193,6,2012-10-15,12,9.87,12.84,6.9,263.0,,1.8833333333333335
1193,6,2012-10-16,17,11.65,13.57,9.73,401.0,Navaratri,1.8823529411764706
1193,6,2012-10-17,14,12.74,15.06,10.42,355.0,,1.8785714285714286
1193,6,2012-10-18,16,12.515,14.37,10.66,365.0,,1.88125
1193,6,2012-10-19,42,10.76,13.81,7.71,376.0,,1.880952380952381
1193,6,2012-10-20,37,11.025,13.79,8.26,467.0,,1.881081081081081
1193,6,2012-10-21,14,10.07,12.63,7.51,297.0,,1.8785714285714286
1193,6,2012-10-22,11,11.885,12.93,10.84,92.0,,1.8818181818181818
1193,6,2012-10-23,15,12.985,13.51,12.46,110.0,Dussehra,1.88
1193,6,2012-10-24,17,13.015,13.72,12.31,97.0,,1.8823529411764706
1193,6,2012-10-25,29,11.14,13.34,8.94,102.0,,1.8793103448275863
1193,6,2012-10-26,44,6.32,8.7,3.94,198.0,Eid ul Adha,1.8795454545454546
1193,6,2012-10-27,35,4.99,8.89,1.09,483.0,,1.88
1193,6,2012-10-28,13,6.3,9.98,2.62,219.0,Daylight Saving Time ends,1.876923076923077
1193,6,2012-10-29,24,9.415,12.32,6.51,312.0,,1.8791666666666667
1193,6,2012-10-30,6,7.425,9.64,5.21,234.0,,1.8833333333333335
1193,6,2012-10-31,17,9.065,11.62,6.51,238.0,Halloween,1.8823529411764706
1193,6,2012-11-01,25,6.1,7.81,4.39,272.0,All Saints' Day,1.88
1193,6,2012-11-02,36,6.635,7.76,5.51,322.0,All Souls' Day,1.8805555555555555
1193,6,2012-11-03,30,6.275,7.74,4.81,336.0,,1.88
1193,6,2012-11-04,15,5.365,6.96,3.77,204.0,,1.88
1193,6,2012-11-05,13,6.2,8.89,3.51,344.0,Guy Fawkes Day,1.876923076923077
1193,6,2012-11-06,17,6.885,10.43,3.34,336.0,,1.8823529411764706
1193,6,2012-11-07,15,8.88,10.73,7.03,178.0,,1.88
1193,6,2012-11-08,16,9.98,11.43,8.53,177.0,,1.88125
1193,6,2012-11-09,42,9.72,10.87,8.57,126.0,,1.880952380952381
1193,6,2012-11-10,31,7.05,9.81,4.29,301.0,,1.8806451612903226
1193,6,2012-11-11,13,6.09,9.81,2.37,364.0,Remembrance Sunday,1.876923076923077
1193,6,2012-11-12,9,10.14,12.06,8.22,167.0,,1.8777777777777775
1193,6,2012-11-13,13,12.105,13.19,11.02,118.0,Diwali/Deepavali,1.876923076923077
1193,6,2012-11-14,17,9.53,12.26,6.8,267.0,,1.8823529411764706
1193,6,2012-11-15,36,6.205,7.11,5.3,95.0,Muharram/Islamic New Year,1.8805555555555555
1193,6,2012-11-16,42,9.07,11.11,7.03,68.0,,1.880952380952381
1193,6,2012-11-17,27,7.375,11.27,3.48,310.0,,1.8814814814814813
1193,6,2012-11-18,12,4.67,8.87,0.47,387.0,,1.8833333333333335
1193,6,2012-11-19,9,9.67,11.87,7.47,130.0,,1.8777777777777775
1193,6,2012-11-20,12,11.88,13.87,9.89,186.0,,1.8833333333333335
1193,6,2012-11-21,12,7.875,9.81,5.94,231.0,,1.8833333333333335
1193,6,2012-11-22,37,10.05,12.61,7.49,204.0,,1.881081081081081
1193,6,2012-11-23,38,7.515,10.51,4.52,330.0,,1.8789473684210527
1193,6,2012-11-24,25,6.395,9.57,3.22,177.0,Ashura,1.88
1193,6,2012-11-25,22,8.725,10.68,6.77,206.0,,1.8818181818181818
1193,6,2012-11-26,6,7.175,8.89,5.46,220.0,,1.8833333333333335
1193,6,2012-11-27,16,6.96,8.35,5.57,169.0,,1.88125
1193,6,2012-11-28,13,3.91,6.83,0.99,203.0,,1.876923076923077
1193,6,2012-11-29,23,2.195,5.66,-1.27,405.0,,1.8782608695652174
1193,6,2012-11-30,46,2.365,5.67,-0.94,290.0,St Andrew's Day,1.8804347826086956
1193,6,2012-12-01,35,3.5,7.11,-0.11,357.0,,1.88
1193,6,2012-12-02,25,4.15,6.59,1.71,204.0,First Sunday of Advent,1.88
1193,6,2012-12-03,14,7.315,10.41,4.22,243.0,,1.8785714285714286
1193,6,2012-12-04,12,5.25,6.91,3.59,310.0,,1.8833333333333335
1193,6,2012-12-05,26,2.92,5.57,0.27,357.0,,1.8807692307692307
1193,6,2012-12-06,20,2.37,6.73,-1.99,269.0,,1.8800000000000001
1193,6,2012-12-07,51,5.24,7.77,2.71,302.0,,1.8803921568627453
1193,6,2012-12-08,42,4.605,7.25,1.96,334.0,Feast of the Immaculate Conception,1.880952380952381
1193,6,2012-12-09,18,6.46,8.61,4.31,176.0,First Day of Hanukkah,1.8777777777777775
1193,6,2012-12-10,20,3.155,5.71,0.6,456.0,,1.8800000000000001
1193,6,2012-12-11,17,-0.435,1.61,-2.48,313.0,,1.8823529411764706
1193,6,2012-12-12,29,-0.35,2.08,-2.78,170.0,,1.8793103448275863
1193,6,2012-12-13,54,-0.235,1.1,-1.57,146.0,,1.8796296296296295
1193,6,2012-12-14,37,5.595,10.35,0.84,127.0,,1.881081081081081
1193,6,2012-12-15,27,8.31,9.47,7.15,235.0,,1.8814814814814813
1193,6,2012-12-16,2,7.645,8.54,6.75,249.0,Last day of Hanukkah,1.9
1193,6,2012-12-17,21,7.59,8.86,6.32,230.0,,1.880952380952381
1193,6,2012-12-18,32,5.88,8.87,2.89,300.0,,1.88125
1193,6,2012-12-19,7,6.275,8.02,4.53,136.0,,1.8857142857142857
1193,6,2012-12-20,27,9.555,11.18,7.93,107.0,,1.8814814814814813
1193,6,2012-12-21,62,8.14,9.54,6.74,196.0,December Solstice,1.8806451612903226
1193,6,2012-12-22,101,10.03,12.3,7.76,89.0,,1.8801980198019803
1193,6,2012-12-23,47,10.225,12.59,7.86,159.0,,1.8808510638297873
1193,6,2012-12-24,107,8.13,8.87,7.39,178.0,Christmas Eve,1.8803738317757008
1193,6,2012-12-25,0,7.355,8.62,6.09,220.0,Christmas Day,
1193,6,2012-12-26,11,8.04,10.07,6.01,202.0,Boxing Day,1.8818181818181818
1193,6,2012-12-27,18,7.37,8.53,6.21,240.0,,1.8777777777777775
1193,6,2012-12-28,33,9.065,11.96,6.17,132.0,,1.878787878787879
1193,6,2012-12-29,48,8.685,11.77,5.6,179.0,,1.8791666666666667
1193,6,2012-12-30,1,7.775,10.41,5.14,231.0,,1.9
1193,6,2012-12-31,0,5.91,7.2,4.62,360.0,New Year's Eve,
1193,6,2013-01-01,0,6.715,9.01,4.42,271.0,New Year's Day,
1193,6,2013-01-02,32,7.105,9.79,4.42,90.0,2nd January,1.88125
1193,6,2013-01-03,28,9.13,9.73,8.53,43.0,,1.8785714285714286
1193,6,2013-01-04,47,8.935,9.37,8.5,81.0,,1.8808510638297873
1193,6,2013-01-05,29,9.12,11.26,6.98,216.0,,1.8793103448275863
1193,6,2013-01-06,15,7.79,8.62,6.96,62.0,Epiphany,1.88
1193,6,2013-01-07,16,9.04,10.28,7.8,106.0,Orthodox Christmas Day,1.88125
1193,6,2013-01-08,21,9.955,11.34,8.57,102.0,,1.880952380952381
1193,6,2013-01-09,21,5.765,8.64,2.89,224.0,,1.880952380952381
1193,6,2013-01-10,31,4.89,6.74,3.04,161.0,,1.8806451612903226
1193,6,2013-01-11,51,4.79,7.61,1.97,285.0,,1.8803921568627453
1193,6,2013-01-12,29,4.035,5.86,2.21,113.0,,1.8793103448275863
1193,6,2013-01-13,14,1.37,3.42,-0.68,267.0,,1.8785714285714286
1193,6,2013-01-14,13,3.745,6.36,1.13,229.0,Orthodox New Year,1.876923076923077
1193,6,2013-01-15,18,1.745,4.19,-0.7,345.0,,1.8777777777777775
1193,6,2013-01-16,39,-0.505,0.62,-1.63,331.0,,1.8794871794871795
1193,6,2013-01-17,51,1.8,4.09,-0.49,177.0,,1.8803921568627453
1193,6,2013-01-18,4,1.655,3.95,-0.64,101.0,,1.875
1193,6,2013-01-19,16,-0.68,-0.12,-1.24,86.0,,1.88125
1193,6,2013-01-20,10,-1.15,-0.72,-1.58,107.0,,1.8800000000000001
1193,6,2013-01-21,11,0.23,1.82,-1.36,149.0,,1.8818181818181818
1193,6,2013-01-22,10,0.85,1.6,0.1,155.0,,1.8800000000000001
1193,6,2013-01-23,15,0.24,0.56,-0.08,83.0,,1.88
1193,6,2013-01-24,15,0.15,1.77,-1.47,273.0,Milad un Nabi (Mawlid),1.88
1193,6,2013-01-25,48,2.59,5.49,-0.31,158.0,Burns Night,1.8791666666666667
1193,6,2013-01-26,19,6.09,8.98,3.2,270.0,Tu B'Shevat (Arbor Day),1.8789473684210527
1193,6,2013-01-27,15,6.845,10.78,2.91,267.0,,1.88
1193,6,2013-01-28,19,7.0,10.5,3.5,263.0,,1.8789473684210527
1193,6,2013-01-29,12,10.1,12.4,7.8,129.0,,1.8833333333333335
1193,6,2013-01-30,26,8.4,9.61,7.19,261.0,,1.8807692307692307
1193,6,2013-01-31,36,8.245,9.3,7.19,235.0,,1.961111111111111
1193,6,2013-02-01,41,5.685,7.23,4.14,220.0,,1.9609756097560977
1193,6,2013-02-02,29,3.48,5.86,1.1,404.0,,1.9586206896551723
1193,6,2013-02-03,20,4.825,8.56,1.09,116.0,,1.9600000000000002
1193,6,2013-02-04,13,7.735,8.61,6.86,258.0,,1.9615384615384615
1193,6,2013-02-05,18,4.455,6.14,2.77,310.0,,1.961111111111111
1193,6,2013-02-06,18,3.79,6.26,1.32,374.0,,1.961111111111111
1193,6,2013-02-07,36,2.64,4.92,0.36,342.0,,1.961111111111111
1193,6,2013-02-08,42,4.47,6.81,2.13,235.0,,1.9595238095238094
1193,6,2013-02-09,41,5.23,6.82,3.64,156.0,,1.9609756097560977
1193,6,2013-02-10,24,5.42,6.93,3.91,180.0,Chinese New Year,1.9583333333333333
1193,6,2013-02-11,12,2.5,3.63,1.37,146.0,,1.9583333333333333
1193,6,2013-02-12,25,1.615,2.31,0.92,123.0,Carnival/Shrove Tuesday,1.96
1193,6,2013-02-13,21,3.885,7.16,0.61,142.0,Carnival/Ash Wednesday,1.961904761904762
1193,6,2013-02-14,22,6.7,8.68,4.72,322.0,Valentine's Day,1.9590909090909092
1193,6,2013-02-15,44,5.545,8.56,2.53,420.0,,1.9590909090909092
1193,6,2013-02-16,26,4.615,7.59,1.64,265.0,,1.9615384615384615
1193,6,2013-02-17,14,4.835,7.98,1.69,480.0,,1.957142857142857
1193,6,2013-02-18,10,4.995,7.78,2.21,385.0,,1.9600000000000002
1193,6,2013-02-19,9,3.835,8.26,-0.59,616.0,,1.9555555555555557
1193,6,2013-02-20,19,2.225,4.54,-0.09,290.0,,1.9578947368421054
1193,6,2013-02-21,9,0.64,1.99,-0.71,161.0,,1.9555555555555557
1193,6,2013-02-22,42,0.03,0.77,-0.71,106.0,,1.9595238095238094
1193,6,2013-02-23,40,0.72,1.88,-0.44,145.0,,1.9600000000000002
1193,6,2013-02-24,12,1.03,2.34,-0.28,152.0,Purim,1.9583333333333333
1193,6,2013-02-25,16,2.375,4.92,-0.17,172.0,,1.9625
1193,6,2013-02-26,22,3.515,4.43,2.6,96.0,,1.9590909090909092
1193,6,2013-02-27,18,2.23,3.34,1.12,180.0,,1.961111111111111
1193,6,2013-02-28,27,4.14,7.35,0.93,448.0,,1.9592592592592593
1193,6,2013-03-01,65,4.465,6.76,2.17,156.0,St. David's Day,1.9600000000000002
1193,6,2013-03-02,32,2.105,4.43,-0.22,263.0,,1.959375
1193,6,2013-03-03,14,1.155,4.42,-2.11,251.0,,1.957142857142857
1193,6,2013-03-04,13,4.835,7.5,2.17,313.0,,1.9615384615384615
1193,6,2013-03-05,20,6.61,12.91,0.31,509.0,,1.9600000000000002
1193,6,2013-03-06,23,8.14,9.22,7.06,316.0,,1.9608695652173913
1193,6,2013-03-07,23,8.18,9.12,7.24,74.0,,1.9608695652173913
1193,6,2013-03-08,19,9.84,12.0,7.68,156.0,,1.9578947368421054
1193,6,2013-03-09,32,6.97,9.08,4.86,150.0,Maha Shivaratri,1.959375
1193,6,2013-03-10,10,2.12,4.41,-0.17,158.0,Mothering Sunday,1.9600000000000002
1193,6,2013-03-11,16,-0.575,1.62,-2.77,353.0,,1.9625
1193,6,2013-03-12,27,0.06,3.23,-3.11,418.0,,1.9592592592592593
1193,6,2013-03-13,18,2.89,6.69,-0.91,414.0,,1.961111111111111
1193,6,2013-03-14,28,2.055,6.51,-2.4,536.0,,1.9607142857142856
1193,6,2013-03-15,23,5.62,7.68,3.56,255.0,,1.9608695652173913
1193,6,2013-03-16,25,4.42,7.33,1.51,299.0,,1.96
1193,6,2013-03-17,16,3.64,6.29,0.99,452.0,St Patrick's Day,1.9625
1193,6,2013-03-18,10,3.865,8.06,-0.33,512.0,St Patrick's Day observed,1.9600000000000002
1193,6,2013-03-19,25,3.43,7.0,-0.14,319.0,,1.96
1193,6,2013-03-20,9,4.415,6.51,2.32,204.0,March equinox,1.9555555555555557
1193,6,2013-03-21,29,3.76,4.79,2.73,102.0,,1.9586206896551723
1193,6,2013-03-22,48,4.26,5.53,2.99,147.0,,1.9604166666666665
1193,6,2013-03-23,22,1.785,2.85,0.72,111.0,,1.9590909090909092
1193,6,2013-03-24,23,0.01,0.65,-0.63,67.0,Palm Sunday,1.9608695652173913
1193,6,2013-03-25,18,0.735,1.8,-0.33,164.0,,1.961111111111111
1193,6,2013-03-26,25,0.37,1.98,-1.24,248.0,First day of Passover,1.96
1193,6,2013-03-27,26,1.355,3.34,-0.63,295.0,Holi,1.9615384615384615
1193,6,2013-03-28,52,1.04,4.96,-2.88,388.0,Maundy Thursday,1.9596153846153848
1193,6,2013-03-29,66,1.46,4.77,-1.85,344.0,Good Friday,1.9606060606060607
1193,6,2013-03-30,43,1.44,5.01,-2.13,346.0,Holy Saturday,1.9604651162790696
1193,6,2013-03-31,0,2.37,7.14,-2.4,541.0,Daylight Saving Time starts,
1193,6,2013-04-01,14,2.05,3.89,0.21,279.0,Easter Monday,1.957142857142857
1193,6,2013-04-02,16,3.025,7.78,-1.73,679.0,Last day of Passover,1.9625
1193,6,2013-04-03,25,3.23,8.02,-1.56,612.0,,1.96
1193,6,2013-04-04,24,2.485,4.71,0.26,449.0,,1.9583333333333333
1193,6,2013-04-05,43,4.0,7.74,0.26,555.0,,1.9604651162790696
1193,6,2013-04-06,22,3.39,7.65,-0.87,709.0,,1.9590909090909092
1193,6,2013-04-07,14,3.93,8.35,-0.49,616.0,,1.957142857142857
1193,6,2013-04-08,1,5.96,8.56,3.36,393.0,Yom HaShoah,2.0
1193,6,2013-04-09,13,5.92,9.31,2.53,234.0,,1.9615384615384615
1193,6,2013-04-10,28,6.29,9.57,3.01,365.0,,1.9607142857142856
1193,6,2013-04-11,21,7.82,10.16,5.48,261.0,,1.961904761904762
1193,6,2013-04-12,46,7.935,9.58,6.29,377.0,,1.9608695652173913
1193,6,2013-04-13,13,7.545,11.5,3.59,387.0,,1.9615384615384615
1193,6,2013-04-14,4,11.71,13.03,10.39,322.0,,1.95
1193,6,2013-04-15,17,11.43,13.67,9.19,315.0,,1.9588235294117646
1193,6,2013-04-16,11,10.46,12.68,8.24,501.0,Yom HaAtzmaut,1.9636363636363638
1193,6,2013-04-17,20,10.14,12.92,7.36,285.0,,1.9600000000000002
1193,6,2013-04-18,28,8.87,10.46,7.28,413.0,,1.9607142857142856
1193,6,2013-04-19,40,8.775,11.41,6.14,499.0,,1.9600000000000002
1193,6,2013-04-20,23,7.54,12.41,2.67,646.0,,1.9608695652173913
1193,6,2013-04-21,11,6.065,8.93,3.2,529.0,,1.9636363636363638
1193,6,2013-04-22,15,8.525,10.96,6.09,223.0,,1.96
1193,6,2013-04-23,16,9.6,13.01,6.19,344.0,Shakespeare Day,1.9625
1193,6,2013-04-24,17,9.84,12.04,7.64,138.0,,1.9588235294117646
1193,6,2013-04-25,22,10.025,11.86,8.19,191.0,,1.9590909090909092
1193,6,2013-04-26,30,8.3,11.24,5.36,488.0,,1.96
1193,6,2013-04-27,13,6.84,10.92,2.76,595.0,,1.9615384615384615
1193,6,2013-04-28,18,7.02,10.67,3.37,378.0,Lag B'Omer,1.961111111111111
1193,6,2013-04-29,7,7.555,10.68,4.43,591.0,,1.957142857142857
1193,6,2013-04-30,20,7.73,12.27,3.19,727.0,,1.9600000000000002
1193,6,2013-05-01,20,8.345,13.08,3.61,685.0,,1.9600000000000002
1193,6,2013-05-02,17,10.06,14.26,5.86,777.0,,1.9588235294117646
1193,6,2013-05-03,0,9.725,13.12,6.33,493.0,Orthodox Good Friday,
1193,6,2013-05-04,25,10.545,12.0,9.09,405.0,Orthodox Holy Saturday,1.96
1193,6,2013-05-05,21,11.37,14.92,7.82,461.0,Orthodox Easter,1.961904761904762
1193,6,2013-05-06,9,11.78,18.42,5.14,735.0,Orthodox Easter Monday,1.9555555555555557
1193,6,2013-05-07,13,13.775,20.46,7.09,719.0,,1.9615384615384615
1193,6,2013-05-08,22,11.49,14.69,8.29,393.0,,1.9590909090909092
1193,6,2013-05-09,28,9.345,11.61,7.08,403.0,Ascension Day,1.9607142857142856
1193,6,2013-05-10,7,9.595,12.07,7.12,267.0,,1.957142857142857
1193,6,2013-05-11,5,8.745,10.81,6.68,452.0,,1.9600000000000002
1193,6,2013-05-12,14,8.36,10.8,5.92,426.0,,1.957142857142857
1193,6,2013-05-13,8,9.38,11.0,7.76,409.0,,1.9625
1193,6,2013-05-14,11,6.915,7.84,5.99,354.0,,1.9636363636363638
1193,6,2013-05-15,15,7.625,10.97,4.28,514.0,Shavuot,1.96
1193,6,2013-05-16,17,8.35,11.77,4.93,535.0,,1.9588235294117646
1193,6,2013-05-17,30,9.0,13.33,4.67,574.0,,1.96
1193,6,2013-05-18,25,10.3,13.81,6.79,623.0,,1.96
1193,6,2013-05-19,18,11.01,15.17,6.85,701.0,Pentecost,1.961111111111111
1193,6,2013-05-20,26,12.425,17.81,7.04,484.0,Whit Monday,1.9615384615384615
1193,6,2013-05-21,34,12.835,15.28,10.39,333.0,,1.9588235294117646
1193,6,2013-05-22,22,11.44,15.21,7.67,430.0,,1.9590909090909092
1193,6,2013-05-23,42,8.185,10.38,5.99,574.0,,1.9595238095238094
1193,6,2013-05-24,62,8.545,11.9,5.19,490.0,,1.9596774193548387
1193,6,2013-05-25,17,9.18,13.28,5.08,693.0,,1.9588235294117646
1193,6,2013-05-26,27,9.78,14.47,5.09,869.0,Trinity Sunday,1.9592592592592593
1193,6,2013-05-27,19,9.655,13.51,5.8,522.0,Spring Bank Holiday,1.9578947368421054
1193,6,2013-05-28,13,8.72,10.22,7.22,310.0,,1.9615384615384615
1193,6,2013-05-29,34,10.425,13.48,7.37,359.0,,1.9588235294117646
1193,6,2013-05-30,20,14.045,17.32,10.77,594.0,Corpus Christi,1.9600000000000002
1193,6,2013-05-31,71,14.395,18.48,10.31,702.0,,1.96056338028169
1193,6,2013-06-01,36,12.335,16.43,8.24,694.0,,1.961111111111111
1193,6,2013-06-02,11,11.73,15.98,7.48,666.0,,1.9636363636363638
1193,6,2013-06-03,26,13.9,18.81,8.99,746.0,,1.9615384615384615
1193,6,2013-06-04,30,13.985,19.65,8.32,904.0,,1.96
1193,6,2013-06-05,35,14.21,18.52,9.9,817.0,,1.9599999999999997
1193,6,2013-06-06,32,14.135,18.85,9.42,730.0,Isra and Mi'raj,1.959375
1193,6,2013-06-07,34,14.39,18.31,10.47,701.0,,1.9588235294117646
1193,6,2013-06-08,14,14.415,18.79,10.04,771.0,Queen's Birthday,1.957142857142857
1193,6,2013-06-09,20,13.635,17.66,9.61,594.0,,1.9600000000000002
1193,6,2013-06-10,16,11.555,15.45,7.66,486.0,,1.9625
1193,6,2013-06-11,18,13.79,17.06,10.52,297.0,,1.961111111111111
1193,6,2013-06-12,22,14.24,15.56,12.92,238.0,,1.9590909090909092
1193,6,2013-06-13,26,13.005,14.53,11.48,308.0,,1.9615384615384615
1193,6,2013-06-14,47,13.64,16.34,10.94,378.0,,1.9595744680851062
1193,6,2013-06-15,54,11.625,13.79,9.46,507.0,,1.9592592592592593
1193,6,2013-06-16,15,12.47,13.68,11.26,328.0,Father's Day,1.96
1193,6,2013-06-17,21,15.15,18.47,11.83,468.0,,1.8666666666666667
1193,6,2013-06-18,13,16.275,19.33,13.22,428.0,,1.9615384615384615
1193,6,2013-06-19,14,17.25,22.07,12.43,707.0,,1.957142857142857
1193,6,2013-06-20,21,14.915,17.15,12.68,279.0,,1.961904761904762
1193,6,2013-06-21,27,14.35,16.53,12.17,339.0,June Solstice,1.9592592592592593
1193,6,2013-06-22,30,13.525,15.29,11.76,299.0,,1.96
1193,6,2013-06-23,22,12.32,13.33,11.31,279.0,,1.9590909090909092
1193,6,2013-06-24,25,12.175,14.76,9.59,618.0,,1.96
